employee_id,company_id,dept,seniority,salary,join_date,quit_date
793324,1,customer_service,22,127000,5/5/2014,NA
193861,3,marketing,12,101000,12/5/2012,10/17/2014
9359,6,marketing,18,192000,12/23/2013,12/19/2014
506348,4,engineer,3,50000,5/19/2014,4/10/2015
145888,4,customer_service,27,1.00E+05,8/8/2011,8/16/2012
831481,1,sales,4,44000,10/14/2014,NA
74454,2,data_science,19,277000,11/7/2011,8/7/2015
407886,1,sales,26,193000,9/19/2011,10/5/2012
756008,5,customer_service,7,75000,10/28/2015,NA
864178,5,marketing,4,40000,7/7/2015,NA
226996,4,design,27,113000,9/14/2015,NA
372992,4,customer_service,27,79000,3/16/2015,NA
164662,1,engineer,12,196000,4/3/2013,3/28/2014
868281,1,customer_service,21,136000,10/29/2014,NA
933532,1,marketing,29,177000,9/8/2015,NA
323884,4,engineer,15,244000,3/14/2011,2/7/2014
64657,1,sales,22,186000,6/4/2012,5/31/2013
855412,1,sales,23,209000,1/12/2015,NA
660224,2,customer_service,8,90000,11/21/2011,12/26/2012
784832,1,marketing,12,144000,8/18/2014,NA
258464,7,customer_service,8,73000,4/2/2012,2/28/2014
523019,6,customer_service,10,68000,12/31/2012,1/10/2014
185197,2,engineer,25,330000,5/26/2015,NA
790168,3,marketing,5,1.00E+05,3/9/2011,3/15/2013
719932,2,marketing,25,206000,8/29/2011,8/9/2012
21737,5,engineer,15,259000,6/6/2011,6/8/2012
767774,1,customer_service,15,119000,2/21/2012,3/1/2013
526794,1,engineer,5,182000,5/26/2015,NA
123604,1,sales,5,130000,3/23/2015,NA
680543,7,customer_service,19,97000,4/6/2015,NA
473482,2,customer_service,22,142000,5/26/2015,NA
172503,10,marketing,7,113000,10/12/2015,NA
805133,1,customer_service,3,27000,3/11/2013,NA
988316,1,engineer,29,281000,9/23/2013,NA
606527,4,customer_service,25,101000,11/10/2014,NA
514518,1,sales,8,119000,9/10/2012,10/11/2013
509452,1,engineer,17,298000,11/18/2013,NA
593998,2,marketing,6,107000,10/3/2011,12/7/2012
612707,1,customer_service,22,119000,11/23/2015,NA
354942,1,sales,27,227000,6/1/2015,NA
749088,1,customer_service,8,80000,5/31/2011,3/9/2012
536879,2,customer_service,4,32000,4/6/2015,NA
337202,6,marketing,22,195000,12/27/2011,5/29/2014
322799,2,engineer,15,332000,1/24/2011,10/9/2015
737114,5,customer_service,23,83000,10/19/2015,NA
225318,4,data_science,5,154000,3/28/2011,5/17/2013
81195,1,customer_service,8,84000,10/6/2014,NA
665745,2,customer_service,18,1.00E+05,5/14/2012,5/8/2015
709725,1,marketing,9,103000,9/10/2012,8/16/2013
916692,5,sales,29,148000,8/6/2012,NA
985510,1,customer_service,23,145000,5/14/2012,1/10/2014
684438,2,customer_service,29,127000,4/8/2015,NA
217284,3,engineer,23,234000,5/6/2013,NA
591484,1,sales,2,51000,3/2/2015,NA
638445,4,customer_service,20,98000,10/10/2011,9/14/2012
947704,4,data_science,23,283000,7/6/2015,NA
287245,1,design,2,57000,3/30/2015,NA
315683,3,design,3,49000,2/2/2015,NA
131335,3,customer_service,15,107000,11/2/2015,NA
899243,1,customer_service,25,137000,8/18/2014,8/28/2015
494704,6,customer_service,17,105000,8/12/2013,11/14/2014
600428,4,engineer,19,247000,9/9/2014,NA
471193,1,design,26,223000,2/26/2015,NA
123567,3,data_science,21,205000,12/1/2015,NA
737724,1,engineer,13,204000,11/11/2013,NA
167964,1,customer_service,4,27000,5/9/2011,9/12/2014
85008,1,customer_service,13,83000,1/12/2015,12/4/2015
218768,1,sales,16,173000,4/8/2013,2/21/2014
178759,1,marketing,27,190000,7/9/2012,6/14/2013
780371,7,marketing,7,103000,3/24/2014,2/27/2015
791782,7,engineer,24,272000,7/2/2012,9/11/2015
439747,5,customer_service,9,65000,10/29/2012,11/21/2014
339010,3,customer_service,20,87000,11/21/2011,4/24/2015
456190,1,sales,18,168000,2/6/2013,1/31/2014
994342,1,customer_service,13,69000,1/9/2012,3/1/2013
289932,4,customer_service,20,82000,2/19/2013,3/21/2014
778047,9,customer_service,10,61000,7/27/2015,NA
609874,2,design,20,185000,7/8/2013,10/3/2014
600215,3,customer_service,9,58000,8/22/2012,8/23/2013
311641,5,customer_service,24,92000,8/8/2011,7/27/2012
745900,2,marketing,8,129000,11/12/2013,NA
47967,6,customer_service,8,63000,6/1/2015,NA
199806,7,customer_service,9,69000,10/10/2011,11/1/2013
892159,2,data_science,26,257000,12/16/2013,NA
893593,2,customer_service,6,65000,3/4/2013,10/3/2014
133744,1,data_science,23,334000,8/22/2011,7/5/2013
129259,1,marketing,4,46000,3/9/2015,NA
925434,2,customer_service,13,73000,3/7/2011,9/6/2013
294444,1,data_science,3,77000,10/8/2012,11/27/2015
79630,4,customer_service,14,52000,11/10/2014,10/2/2015
612754,1,customer_service,16,106000,2/27/2012,NA
556514,1,data_science,26,317000,4/24/2014,NA
644265,2,engineer,15,372000,9/17/2012,9/3/2013
686459,1,customer_service,10,79000,9/6/2011,9/7/2012
544954,1,data_science,7,182000,10/14/2013,NA
541442,1,customer_service,14,68000,3/14/2011,3/22/2013
317468,10,customer_service,8,62000,9/10/2012,NA
343662,3,data_science,25,230000,7/25/2011,5/22/2015
820953,5,customer_service,15,115000,9/2/2015,NA
892818,1,sales,27,196000,4/21/2014,2/20/2015
930248,1,marketing,2,57000,6/1/2015,NA
388368,6,customer_service,10,69000,8/29/2011,12/6/2013
209712,1,sales,28,202000,10/31/2012,NA
539270,8,engineer,11,140000,9/8/2015,NA
77253,2,sales,23,199000,5/4/2015,NA
581949,3,engineer,1,66000,6/6/2011,12/12/2014
821557,7,design,19,159000,5/11/2015,NA
968304,1,sales,24,188000,10/12/2015,NA
230022,1,design,16,173000,2/11/2013,NA
318608,1,engineer,11,201000,8/31/2015,NA
740528,1,engineer,9,194000,8/15/2011,1/23/2015
70732,1,marketing,9,127000,3/4/2013,4/24/2015
367355,1,customer_service,2,30000,6/3/2013,10/23/2015
407926,7,customer_service,21,101000,7/28/2014,7/6/2015
734528,1,marketing,2,49000,8/26/2013,10/17/2014
662947,8,marketing,16,160000,5/11/2015,NA
602174,1,customer_service,1,33000,4/30/2012,NA
732089,2,design,17,205000,5/27/2014,NA
813115,7,design,20,155000,9/8/2014,NA
664204,8,marketing,29,147000,2/3/2014,2/20/2015
936282,1,customer_service,5,89000,7/11/2011,1/22/2015
445989,3,engineer,8,151000,3/13/2012,5/9/2014
140239,8,design,16,152000,5/13/2013,NA
852927,1,customer_service,25,96000,12/24/2012,10/11/2013
402289,9,sales,13,105000,12/17/2012,1/3/2014
540356,1,data_science,10,197000,6/24/2013,NA
375122,1,marketing,11,116000,12/31/2012,11/29/2013
645629,10,marketing,13,93000,1/28/2013,3/28/2014
450657,3,customer_service,25,90000,7/11/2011,NA
301798,5,marketing,8,114000,5/5/2014,NA
561144,2,engineer,13,191000,4/27/2015,NA
796196,1,customer_service,15,108000,9/21/2015,NA
939902,3,engineer,12,144000,11/25/2013,11/7/2014
255497,3,customer_service,22,99000,1/3/2012,NA
81369,1,data_science,6,150000,12/10/2012,NA
25584,1,customer_service,29,116000,9/2/2014,NA
685120,5,data_science,22,221000,3/7/2011,10/19/2012
691427,1,sales,18,220000,10/13/2014,NA
930663,1,data_science,8,204000,2/13/2012,3/15/2013
414634,1,sales,29,212000,8/5/2015,NA
797693,8,sales,1,34000,6/9/2014,NA
861337,2,engineer,11,191000,8/13/2012,9/4/2015
745690,5,customer_service,6,67000,2/22/2011,6/13/2014
146398,2,sales,29,182000,3/21/2011,6/27/2014
624930,1,design,22,195000,12/24/2012,11/28/2014
120525,6,customer_service,18,98000,5/12/2014,NA
774144,7,sales,27,153000,8/13/2013,NA
562374,1,data_science,20,322000,5/9/2011,6/19/2015
119783,1,engineer,10,206000,7/21/2014,7/28/2015
772970,1,marketing,22,180000,3/21/2011,4/26/2013
957692,2,sales,23,184000,3/5/2012,2/1/2013
723494,6,customer_service,24,101000,7/11/2011,11/13/2015
890906,1,engineer,22,317000,4/21/2014,NA
70551,7,customer_service,12,81000,7/23/2012,9/20/2013
237821,1,sales,11,145000,6/8/2015,NA
191662,2,data_science,10,220000,4/18/2011,2/13/2015
215644,4,customer_service,2,23000,7/2/2012,5/16/2014
92092,6,engineer,28,243000,6/17/2013,NA
431239,10,sales,24,149000,5/5/2014,NA
615585,5,customer_service,9,59000,11/30/2015,NA
357128,1,design,21,196000,2/22/2011,3/30/2012
636690,2,customer_service,20,122000,2/7/2011,1/27/2012
239980,1,customer_service,27,117000,5/30/2012,6/25/2014
455302,2,engineer,17,276000,3/2/2015,NA
120331,2,customer_service,9,94000,6/4/2012,6/7/2013
440541,9,customer_service,23,84000,5/13/2013,2/13/2015
398807,5,sales,11,115000,5/19/2014,NA
489471,3,data_science,18,216000,11/26/2012,6/19/2015
273905,2,engineer,13,153000,8/13/2012,11/6/2015
121098,3,customer_service,16,72000,10/20/2014,11/6/2015
751202,1,customer_service,11,90000,5/4/2015,NA
630226,5,data_science,3,63000,8/12/2013,8/1/2014
130500,1,data_science,20,280000,11/11/2014,NA
449377,2,data_science,11,188000,4/21/2014,5/15/2015
413625,8,engineer,28,203000,12/2/2014,NA
657061,1,sales,10,135000,12/5/2011,10/26/2012
867421,1,customer_service,8,75000,11/14/2011,12/21/2012
872570,10,customer_service,16,101000,2/10/2014,NA
803256,1,engineer,23,291000,7/9/2012,NA
361605,1,engineer,17,3.00E+05,12/27/2011,8/21/2015
663830,3,marketing,28,167000,3/7/2011,1/18/2013
792723,1,customer_service,19,110000,5/27/2014,NA
141427,1,data_science,25,305000,9/22/2014,10/2/2015
661428,1,customer_service,20,139000,1/22/2013,1/30/2015
756786,5,customer_service,18,90000,7/28/2014,NA
702817,2,customer_service,3,26000,2/9/2015,NA
60311,7,data_science,13,142000,1/20/2015,NA
277356,5,marketing,25,146000,11/23/2015,NA
402652,2,data_science,7,192000,5/6/2013,3/28/2014
564494,1,design,14,147000,4/30/2012,NA
141287,1,marketing,20,187000,6/23/2015,NA
735041,6,sales,19,160000,1/12/2015,NA
111531,2,customer_service,11,61000,8/17/2015,NA
919153,1,sales,16,185000,10/3/2011,11/29/2013
348601,9,sales,24,167000,7/16/2012,1/18/2013
130683,1,customer_service,20,121000,1/24/2011,1/6/2012
224651,8,customer_service,18,88000,6/3/2013,7/6/2015
223250,2,engineer,8,184000,5/23/2011,4/25/2014
980995,1,customer_service,15,134000,6/25/2014,8/14/2015
509108,4,customer_service,7,69000,2/24/2014,NA
37087,1,engineer,21,274000,2/28/2011,3/16/2012
381569,4,engineer,11,166000,12/19/2011,12/14/2012
439741,1,marketing,18,204000,4/8/2013,3/21/2014
926857,5,marketing,24,158000,5/23/2012,7/5/2013
409921,4,customer_service,29,81000,4/16/2012,3/8/2013
703489,6,design,3,39000,10/31/2011,NA
111631,3,customer_service,8,59000,2/4/2013,3/20/2015
754478,1,engineer,3,85000,5/16/2011,5/25/2012
965322,1,customer_service,24,138000,6/18/2012,NA
238244,10,engineer,2,54000,8/18/2014,NA
614803,2,customer_service,15,129000,5/12/2014,5/15/2015
699348,4,sales,8,94000,6/6/2011,11/27/2015
797954,9,design,21,179000,2/7/2011,3/9/2012
696319,3,customer_service,8,69000,5/16/2011,6/18/2013
377606,11,customer_service,20,83000,5/5/2014,NA
37400,1,customer_service,15,141000,7/7/2014,NA
176675,3,customer_service,20,94000,9/26/2011,5/17/2013
542581,1,customer_service,27,118000,11/15/2011,NA
142580,3,sales,8,121000,8/5/2013,NA
9411,1,engineer,20,356000,7/7/2015,NA
468998,4,customer_service,14,68000,5/21/2012,12/6/2013
496424,2,marketing,13,135000,12/10/2012,NA
878932,1,engineer,18,333000,11/4/2013,NA
679669,4,engineer,25,252000,6/8/2015,NA
775694,4,data_science,2,63000,3/26/2012,5/31/2013
500866,4,marketing,23,147000,7/30/2012,8/23/2013
966391,1,customer_service,17,131000,1/17/2012,10/2/2012
39019,4,engineer,10,159000,7/21/2014,7/17/2015
932499,2,data_science,15,306000,3/4/2015,NA
177689,1,customer_service,22,118000,7/22/2013,7/25/2014
41079,1,sales,18,185000,1/6/2014,NA
397998,3,design,18,179000,12/27/2011,1/18/2013
33120,3,data_science,13,123000,8/25/2014,8/21/2015
525922,2,customer_service,13,74000,11/16/2015,NA
566058,7,sales,1,44000,5/16/2011,4/10/2015
370313,6,sales,15,170000,3/25/2013,NA
39101,4,customer_service,20,93000,4/29/2013,6/5/2015
734388,1,customer_service,21,128000,6/15/2015,NA
614995,9,engineer,5,167000,5/18/2015,NA
766287,9,design,14,84000,2/13/2012,12/7/2012
794358,2,engineer,18,297000,5/18/2015,NA
401565,1,sales,7,110000,2/11/2013,2/14/2014
311332,8,engineer,22,292000,9/4/2013,NA
996089,7,sales,5,113000,5/29/2012,5/17/2013
265501,2,customer_service,18,109000,8/18/2014,8/21/2015
569911,3,marketing,4,33000,11/5/2012,NA
852615,1,customer_service,6,82000,10/24/2011,9/5/2014
408013,1,customer_service,15,134000,10/13/2014,9/18/2015
822403,9,engineer,4,55000,9/2/2014,9/11/2015
746177,1,engineer,13,221000,10/15/2013,10/31/2014
784497,1,customer_service,28,134000,6/9/2015,NA
239558,1,sales,25,147000,5/27/2014,5/8/2015
514763,1,marketing,2,52000,1/22/2013,NA
916886,9,engineer,14,138000,2/10/2014,3/13/2015
881930,1,design,16,207000,8/25/2014,NA
858024,6,customer_service,16,90000,8/31/2015,NA
43627,3,customer_service,7,66000,12/10/2012,12/20/2013
464702,3,customer_service,2,25000,2/23/2015,NA
595072,3,sales,16,150000,1/21/2014,NA
238334,3,engineer,3,58000,8/17/2015,NA
584056,9,engineer,21,235000,4/1/2013,4/4/2014
309421,1,design,1,52000,11/3/2014,NA
410232,1,sales,15,191000,1/31/2011,11/30/2012
193189,1,engineer,25,292000,9/29/2014,NA
161010,3,engineer,7,141000,5/18/2015,NA
242878,9,engineer,24,256000,3/21/2011,NA
103765,6,design,17,141000,10/31/2011,6/12/2015
528980,1,customer_service,26,125000,5/12/2014,3/6/2015
55009,1,data_science,26,285000,5/12/2014,NA
94338,1,engineer,8,210000,8/1/2012,NA
129637,6,customer_service,5,62000,9/24/2012,10/18/2013
61934,1,engineer,8,197000,1/26/2015,NA
339123,4,design,22,172000,12/23/2013,NA
25333,1,customer_service,17,120000,9/30/2013,8/15/2014
921290,2,marketing,22,221000,4/6/2015,NA
52084,1,customer_service,8,78000,11/9/2015,NA
284340,2,customer_service,22,110000,2/21/2012,3/1/2013
462170,1,sales,20,198000,10/6/2014,11/6/2015
624479,4,engineer,2,67000,12/16/2013,NA
62880,7,customer_service,16,85000,10/1/2012,8/16/2013
647322,1,engineer,17,325000,11/30/2015,NA
121668,1,customer_service,18,114000,9/29/2015,NA
953063,8,sales,18,166000,8/22/2011,8/1/2014
884675,1,engineer,6,182000,2/25/2013,NA
239878,6,customer_service,7,63000,9/15/2014,NA
287673,1,engineer,4,75000,8/17/2015,NA
829785,6,customer_service,21,94000,8/13/2012,8/30/2013
112673,2,engineer,10,202000,4/14/2014,NA
932054,1,engineer,28,298000,10/29/2012,NA
350667,1,customer_service,5,77000,5/30/2012,4/5/2013
341824,1,customer_service,19,142000,10/26/2015,NA
683063,1,marketing,12,132000,2/2/2015,NA
688588,3,sales,23,150000,10/24/2011,8/16/2013
856819,1,customer_service,5,74000,8/5/2013,10/30/2015
405314,4,data_science,20,230000,8/25/2014,9/24/2015
526238,9,customer_service,26,109000,8/6/2012,7/14/2015
260879,1,customer_service,3,34000,3/4/2013,NA
133114,1,customer_service,23,106000,12/30/2013,NA
19275,1,customer_service,3,32000,7/29/2013,NA
625746,1,marketing,10,112000,4/28/2015,NA
936739,2,data_science,29,249000,3/2/2015,NA
218849,1,design,1,44000,5/28/2013,NA
511961,7,engineer,3,58000,9/9/2013,8/22/2014
749777,7,customer_service,20,96000,2/9/2015,NA
761352,1,sales,10,149000,5/27/2014,6/12/2015
680500,1,data_science,1,80000,9/21/2015,NA
517676,8,customer_service,14,62000,7/22/2013,10/23/2015
585537,4,marketing,26,150000,8/12/2013,NA
499987,1,customer_service,17,125000,8/6/2012,8/1/2014
329540,5,engineer,21,246000,11/3/2015,NA
591385,5,sales,26,164000,2/14/2011,4/19/2013
114746,9,data_science,23,232000,4/2/2013,7/6/2015
125377,2,customer_service,8,74000,5/11/2015,NA
911529,5,engineer,10,165000,4/28/2011,10/16/2015
486340,5,sales,23,177000,11/4/2013,NA
691483,5,customer_service,7,65000,5/5/2014,10/30/2015
95076,2,marketing,2,52000,9/10/2012,8/23/2013
747719,5,engineer,6,168000,6/24/2013,6/26/2015
961500,4,customer_service,2,25000,12/12/2011,1/2/2015
637707,1,data_science,20,267000,11/11/2013,NA
192098,2,customer_service,28,132000,2/4/2013,3/7/2014
256973,2,sales,25,221000,1/6/2014,11/20/2015
472136,7,customer_service,12,60000,8/24/2015,NA
290510,9,customer_service,8,52000,10/15/2012,10/25/2013
89208,5,sales,11,114000,3/7/2011,1/6/2012
104152,2,marketing,10,134000,4/23/2012,7/11/2014
33261,7,sales,12,99000,3/16/2015,NA
821754,5,data_science,15,252000,8/4/2014,NA
866817,2,sales,17,169000,5/20/2013,NA
783674,1,sales,28,223000,3/26/2012,NA
597298,1,customer_service,19,122000,11/4/2013,10/3/2014
429076,10,data_science,17,291000,2/27/2012,4/5/2013
943762,1,customer_service,3,30000,3/18/2013,4/25/2014
619107,7,customer_service,20,108000,4/30/2012,5/31/2013
973378,1,customer_service,16,123000,3/4/2013,NA
160062,10,customer_service,18,97000,1/29/2013,9/19/2014
8531,8,marketing,22,160000,8/26/2013,9/19/2014
686236,8,sales,22,181000,5/3/2011,8/1/2014
771674,1,customer_service,5,84000,7/11/2011,4/10/2012
96754,4,engineer,24,246000,5/20/2013,NA
438994,7,customer_service,15,81000,7/16/2012,1/18/2013
374435,2,design,6,129000,1/20/2015,NA
262636,1,marketing,27,174000,7/26/2011,7/17/2015
517686,5,sales,1,39000,7/21/2014,6/19/2015
376890,4,engineer,7,150000,6/22/2015,NA
446700,1,engineer,14,168000,12/29/2014,NA
214527,12,customer_service,17,79000,6/6/2011,5/18/2012
892182,3,customer_service,14,50000,10/13/2014,9/4/2015
436623,1,sales,24,204000,6/20/2011,6/1/2012
558561,2,sales,15,201000,6/10/2013,7/18/2014
133053,2,marketing,24,194000,8/4/2014,NA
541686,1,customer_service,11,82000,12/1/2014,NA
318865,1,sales,7,134000,11/28/2011,10/25/2013
988181,2,customer_service,15,118000,7/6/2015,NA
874141,3,design,4,39000,3/26/2012,2/13/2015
449613,1,customer_service,24,102000,8/31/2015,NA
485613,1,customer_service,17,115000,12/29/2014,NA
549951,2,engineer,27,276000,11/7/2011,NA
215569,3,sales,7,113000,7/23/2012,NA
710558,2,design,21,199000,6/24/2013,NA
151681,6,design,8,1.00E+05,6/3/2013,NA
472024,10,engineer,22,267000,11/15/2011,9/25/2015
696046,4,sales,13,103000,12/30/2013,NA
780248,1,marketing,16,190000,12/10/2012,1/23/2015
304162,2,sales,10,127000,7/16/2012,NA
457600,10,customer_service,24,101000,12/1/2014,NA
996684,6,data_science,29,266000,12/19/2011,NA
265454,2,marketing,15,234000,11/18/2013,NA
649068,2,design,16,230000,10/30/2012,10/25/2013
344372,3,engineer,29,270000,11/21/2011,1/3/2014
650228,2,sales,3,47000,1/26/2015,12/4/2015
825852,1,customer_service,28,110000,8/15/2011,9/13/2013
578490,7,engineer,17,239000,4/28/2014,NA
837178,1,sales,20,186000,10/24/2011,NA
370432,1,customer_service,19,109000,9/15/2015,NA
660163,8,sales,5,97000,10/20/2014,NA
909166,2,customer_service,25,96000,5/31/2011,10/31/2014
165718,1,customer_service,5,69000,2/6/2012,1/25/2013
986570,1,customer_service,20,89000,10/17/2011,1/13/2014
688259,1,design,25,181000,2/28/2013,2/3/2015
510355,6,sales,5,101000,3/14/2011,5/16/2014
570511,2,engineer,22,289000,3/11/2013,NA
227626,1,data_science,15,244000,1/24/2011,5/9/2014
521989,9,sales,28,197000,11/26/2012,12/20/2013
286051,4,data_science,17,259000,10/13/2014,NA
899826,1,marketing,26,229000,11/17/2014,NA
59141,4,data_science,7,154000,5/27/2014,NA
32420,1,customer_service,3,32000,5/6/2013,4/2/2015
764660,2,engineer,6,242000,11/3/2014,NA
151734,9,data_science,26,269000,6/9/2014,NA
654698,1,customer_service,17,117000,5/23/2011,6/21/2013
419729,3,marketing,12,120000,2/27/2012,4/19/2013
550233,1,customer_service,7,77000,9/14/2015,NA
728694,2,marketing,5,147000,3/30/2015,NA
85624,1,customer_service,18,136000,3/21/2011,2/17/2012
228929,3,engineer,18,237000,10/30/2014,NA
521118,2,sales,19,232000,2/25/2013,1/28/2014
145696,8,customer_service,9,59000,10/31/2011,11/16/2012
152518,1,marketing,9,136000,7/11/2011,9/6/2013
699162,2,marketing,2,56000,7/30/2012,6/21/2013
895299,10,engineer,7,171000,5/2/2011,9/25/2015
722632,3,design,26,147000,11/28/2011,12/13/2013
359276,1,data_science,1,93000,10/15/2012,10/17/2014
54034,2,engineer,15,269000,5/21/2012,11/13/2015
258551,1,customer_service,7,77000,8/17/2015,NA
319943,1,marketing,1,48000,10/7/2013,7/10/2015
540195,1,marketing,9,142000,11/26/2012,11/14/2014
318988,2,customer_service,18,142000,2/25/2014,4/24/2015
652263,1,customer_service,18,116000,8/22/2011,3/14/2014
365688,1,data_science,28,297000,9/30/2015,NA
891621,2,marketing,25,194000,11/17/2014,NA
843593,4,design,1,40000,5/20/2013,4/17/2015
322632,1,data_science,17,273000,3/28/2011,2/8/2013
5066,6,marketing,16,168000,7/5/2011,7/17/2015
734430,2,engineer,4,72000,2/3/2014,12/19/2014
723208,2,engineer,29,286000,1/5/2015,NA
338412,9,engineer,21,283000,9/21/2015,NA
668129,2,customer_service,9,79000,7/24/2013,7/7/2014
503116,2,customer_service,27,103000,12/26/2012,2/6/2015
812695,6,data_science,10,166000,10/26/2015,NA
530270,5,marketing,18,186000,5/21/2012,8/28/2015
472199,1,data_science,27,312000,12/17/2013,NA
126872,3,data_science,15,272000,2/14/2011,6/20/2014
576398,6,engineer,23,201000,1/22/2013,NA
448149,4,customer_service,24,102000,5/18/2015,NA
260354,3,engineer,17,225000,7/21/2014,NA
